Gene	Species	CommonName	Order	SpeciesCopyNumber	OrderCopyNumber
NULL	cavia_aperea	brazilian_guinea_pig	rodentia	5	36
OR52A1	chinchilla_lanigera	long_tailed_chinchilla	rodentia	4	36
Olr91	rattus_norvegicus	norway_rat	rodentia	7	36
NULL	castor_canadensis	american_beaver	rodentia	4	36
OR52A5	chinchilla_lanigera	long_tailed_chinchilla	rodentia	4	36
Olfr69	mus_musculus	house_mouse	rodentia	7	36
OR52A1	octodon_degus	degu	rodentia	1	36
Olfr628	mus_musculus	house_mouse	rodentia	7	36
Olfr599	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	6	36
Olfr68	mus_musculus	house_mouse	rodentia	7	36
NULL	chinchilla_lanigera	long_tailed_chinchilla	rodentia	4	36
Olr127	rattus_norvegicus	norway_rat	rodentia	7	36
AC107531.1	rattus_norvegicus	norway_rat	rodentia	7	36
Olfr599	mus_spicilegus	steppe_mouse	rodentia	2	36
Olr88	rattus_norvegicus	norway_rat	rodentia	7	36
Olr126	rattus_norvegicus	norway_rat	rodentia	7	36
Olfr599	mus_musculus	house_mouse	rodentia	7	36
Olfr598	mus_musculus	house_mouse	rodentia	7	36
Olfr243	mus_spicilegus	steppe_mouse	rodentia	2	36
Olfr597	mus_musculus	house_mouse	rodentia	7	36
NULL	tupaia_belangeri	nothern_tree_shrew	scandentia	6	6
OR52A5	tupaia_belangeri	nothern_tree_shrew	scandentia	6	6
