Gene	Species	CommonName	Order	SpeciesCopyNumber	OrderCopyNumber
OR52N4F	canis_lupus_familiaris	domestic_dog	carnivora	13	107
NULL	pteropus_vampyrus	large_flying_fox	chiroptera	2	2
OR52N2	pteropus_vampyrus	large_flying_fox	chiroptera	2	2
NULL	dasypus_novemcinctus	nine_banded_armadillo	cingulata	16	16
OR52W1	dasypus_novemcinctus	nine_banded_armadillo	cingulata	16	16
OR52N5	dasypus_novemcinctus	nine_banded_armadillo	cingulata	16	16
OR52N1	dasypus_novemcinctus	nine_banded_armadillo	cingulata	16	16
OR52N4	erinaceus_europaeus	western_european_hedgehog	eulipotyphyla	4	7
NULL	erinaceus_europaeus	western_european_hedgehog	eulipotyphyla	4	7
OR52N1	sorex_araneus	european_shrew	eulipotyphyla	3	7
OR52N4	sorex_araneus	european_shrew	eulipotyphyla	3	7
OR52N2	sorex_araneus	european_shrew	eulipotyphyla	3	7
OR52N2	erinaceus_europaeus	western_european_hedgehog	eulipotyphyla	4	7
OR52N1	erinaceus_europaeus	western_european_hedgehog	eulipotyphyla	4	7
OR52N4	procavia_capensis	cape_rock_hyrax	hyracoidea	4	4
OR52W1	procavia_capensis	cape_rock_hyrax	hyracoidea	4	4
NULL	procavia_capensis	cape_rock_hyrax	hyracoidea	4	4
OR52N1	procavia_capensis	cape_rock_hyrax	hyracoidea	4	4
NULL	oryctolagus_cuniculus	rabbit	lagomorpha	10	12
OR52N1	oryctolagus_cuniculus	rabbit	lagomorpha	10	12
OR52N4	oryctolagus_cuniculus	rabbit	lagomorpha	10	12
OLFR622	oryctolagus_cuniculus	rabbit	lagomorpha	10	12
OR52N5	oryctolagus_cuniculus	rabbit	lagomorpha	10	12
OR52W1	oryctolagus_cuniculus	rabbit	lagomorpha	10	12
OR52W1	ochotona_princeps	american_pika	lagomorpha	2	12
NULL	ochotona_princeps	american_pika	lagomorpha	2	12
OLFR656	oryctolagus_cuniculus	rabbit	lagomorpha	10	12
OR52N2	oryctolagus_cuniculus	rabbit	lagomorpha	10	12
NULL	equus_asinus_asinus	donkey	perissodactyla	13	19
OR52W1	equus_asinus_asinus	donkey	perissodactyla	13	19
OR52L1	equus_caballus	domestic_horse	perissodactyla	6	19
OR52N4	equus_asinus_asinus	donkey	perissodactyla	13	19
OR52W1	equus_caballus	domestic_horse	perissodactyla	6	19
OR52N4	equus_caballus	domestic_horse	perissodactyla	6	19
NULL	equus_caballus	domestic_horse	perissodactyla	6	19
NULL	choloepus_hoffmanni	Hoffmanns_two_fingered_sloth	pilosa	6	6
OR52N4	choloepus_hoffmanni	Hoffmanns_two_fingered_sloth	pilosa	6	6
OR52N1	choloepus_hoffmanni	Hoffmanns_two_fingered_sloth	pilosa	6	6
OR52W1	choloepus_hoffmanni	Hoffmanns_two_fingered_sloth	pilosa	6	6
NULL	callithrix_jacchus	white_tufted_ear_marmoset	primates	5	48
NULL	gorilla_gorilla	gorilla	primates	5	48
NULL	nomascus_leucogenys	gibbon	primates	4	48
NULL	carlito_syrichta	philippine_tarsier	primates	4	48
OR52N5	aotus_nancymaae	mas_night_monkey	primates	5	48
OR52N5	carlito_syrichta	philippine_tarsier	primates	4	48
OR52L1	gorilla_gorilla	gorilla	primates	5	48
NULL	papio_anubis	olive_baboon	primates	6	48
OR52L1	carlito_syrichta	philippine_tarsier	primates	4	48
OR52L1	pan_troglodytes	chimpanzee	primates	7	48
OR52N4	gorilla_gorilla	gorilla	primates	5	48
OR52L1	callithrix_jacchus	white_tufted_ear_marmoset	primates	5	48
OR52W1	aotus_nancymaae	mas_night_monkey	primates	5	48
OR52N5	pan_troglodytes	chimpanzee	primates	7	48
OR52W1	pan_troglodytes	chimpanzee	primates	7	48
OR52N4	aotus_nancymaae	mas_night_monkey	primates	5	48
NULL	macaca_fascicularis	crab_eating_macaque	primates	6	48
OR52N5	macaca_fascicularis	crab_eating_macaque	primates	6	48
OR52N4	macaca_fascicularis	crab_eating_macaque	primates	6	48
OR52N4	cercocebus_atys	sooty_mangabey	primates	2	48
OR52L1	macaca_fascicularis	crab_eating_macaque	primates	6	48
OR52N4	pan_troglodytes	chimpanzee	primates	7	48
NULL	pan_troglodytes	chimpanzee	primates	7	48
OR52N4	mandrillus_leucophaeus	drill	primates	4	48
NULL	mandrillus_leucophaeus	drill	primates	4	48
OR52N1	gorilla_gorilla	gorilla	primates	5	48
OR52N2	nomascus_leucogenys	gibbon	primates	4	48
OR52N2	pan_troglodytes	chimpanzee	primates	7	48
OR52N4	papio_anubis	olive_baboon	primates	6	48
OR52L1	nomascus_leucogenys	gibbon	primates	4	48
OR52N2	callithrix_jacchus	white_tufted_ear_marmoset	primates	5	48
OR52N5	mandrillus_leucophaeus	drill	primates	4	48
COR52P3	papio_anubis	olive_baboon	primates	6	48
OR52N2	aotus_nancymaae	mas_night_monkey	primates	5	48
OR52L1	aotus_nancymaae	mas_night_monkey	primates	5	48
OR52N4	callithrix_jacchus	white_tufted_ear_marmoset	primates	5	48
NULL	cercocebus_atys	sooty_mangabey	primates	2	48
OR52W1	callithrix_jacchus	white_tufted_ear_marmoset	primates	5	48
OR52N1	pan_troglodytes	chimpanzee	primates	7	48
OR52N5	papio_anubis	olive_baboon	primates	6	48
NULL	loxodonta_africana	african_savanna_elephant	proboscidea	23	23
OR52W1	loxodonta_africana	african_savanna_elephant	proboscidea	23	23
Olr115	rattus_norvegicus	norway_rat	rodentia	22	87
Olfr666	mus_spicilegus	steppe_mouse	rodentia	14	87
Olfr664	castor_canadensis	american_beaver	rodentia	5	87
Olfr664	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	12	87
Olfr664	mus_spicilegus	steppe_mouse	rodentia	14	87
Olr124	rattus_norvegicus	norway_rat	rodentia	22	87
NULL	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	12	87
NULL	mus_spicilegus	steppe_mouse	rodentia	14	87
Olfr668	mus_spicilegus	steppe_mouse	rodentia	14	87
NULL	cavia_aperea	brazilian_guinea_pig	rodentia	8	87
Olfr656	mus_spicilegus	steppe_mouse	rodentia	14	87
Olfr608	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	12	87
Olfr608	mus_spicilegus	steppe_mouse	rodentia	14	87
Olfr685	mus_musculus	house_mouse	rodentia	15	87
Olfr659	mus_musculus	house_mouse	rodentia	15	87
Olr101	rattus_norvegicus	norway_rat	rodentia	22	87
Olfr629	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	4	87
Olfr622	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	12	87
Olfr656	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	12	87
Olfr669	mus_musculus	house_mouse	rodentia	15	87
Olfr692	mus_spicilegus	steppe_mouse	rodentia	14	87
Olr172	rattus_norvegicus	norway_rat	rodentia	22	87
Olr171	rattus_norvegicus	norway_rat	rodentia	22	87
NULL	chinchilla_lanigera	long_tailed_chinchilla	rodentia	5	87
Olfr664	mus_musculus	house_mouse	rodentia	15	87
Olr196	rattus_norvegicus	norway_rat	rodentia	22	87
Olr159	rattus_norvegicus	norway_rat	rodentia	22	87
Olfr659	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	12	87
Olfr669	mus_spicilegus	steppe_mouse	rodentia	14	87
Olr98	rattus_norvegicus	norway_rat	rodentia	22	87
Olfr692	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	4	87
Olfr667	mus_spicilegus	steppe_mouse	rodentia	14	87
Olfr685	mus_spicilegus	steppe_mouse	rodentia	14	87
NULL	castor_canadensis	american_beaver	rodentia	5	87
Olfr629	mus_spicilegus	steppe_mouse	rodentia	14	87
Olfr668	mus_musculus	house_mouse	rodentia	15	87
Olfr666	mus_musculus	house_mouse	rodentia	15	87
Olfr692	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	12	87
Olr163	rattus_norvegicus	norway_rat	rodentia	22	87
Olr170	rattus_norvegicus	norway_rat	rodentia	22	87
Olfr629	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	12	87
Olfr665	mus_spicilegus	steppe_mouse	rodentia	14	87
Olr160	rattus_norvegicus	norway_rat	rodentia	22	87
OR52L1	octodon_degus	degu	rodentia	2	87
LOC686660	rattus_norvegicus	norway_rat	rodentia	22	87
Olr103	rattus_norvegicus	norway_rat	rodentia	22	87
Olr194	rattus_norvegicus	norway_rat	rodentia	22	87
Olfr503	mus_musculus	house_mouse	rodentia	15	87
Olr168	rattus_norvegicus	norway_rat	rodentia	22	87
Olr165	rattus_norvegicus	norway_rat	rodentia	22	87
Olfr692	mus_musculus	house_mouse	rodentia	15	87
Olr176	rattus_norvegicus	norway_rat	rodentia	22	87
Olfr608	mus_musculus	house_mouse	rodentia	15	87
Olr164	rattus_norvegicus	norway_rat	rodentia	22	87
Olr174	rattus_norvegicus	norway_rat	rodentia	22	87
Olfr656	castor_canadensis	american_beaver	rodentia	5	87
OR52N5	octodon_degus	degu	rodentia	2	87
Olfr656	mus_musculus	house_mouse	rodentia	15	87
Olfr665	mus_musculus	house_mouse	rodentia	15	87
Olfr656	rattus_norvegicus	norway_rat	rodentia	22	87
Olfr667	mus_musculus	house_mouse	rodentia	15	87
Olfr622	mus_musculus	house_mouse	rodentia	15	87
Olr175	rattus_norvegicus	norway_rat	rodentia	22	87
NULL	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	4	87
Olfr658	mus_musculus	house_mouse	rodentia	15	87
Olfr622	mus_spicilegus	steppe_mouse	rodentia	14	87
Olfr629	mus_musculus	house_mouse	rodentia	15	87
OR52N2	chinchilla_lanigera	long_tailed_chinchilla	rodentia	5	87
Olfr685	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	4	87
Olr121	rattus_norvegicus	norway_rat	rodentia	22	87
OR52N1	tupaia_belangeri	nothern_tree_shrew	scandentia	5	5
OR52N4	tupaia_belangeri	nothern_tree_shrew	scandentia	5	5
NULL	tupaia_belangeri	nothern_tree_shrew	scandentia	5	5
