Gene	Species	CommonName	Order	SpeciesCopyNumber	OrderCopyNumber
Olfr1151	mus_musculus	house_mouse	rodentia	23	118
Olr569	rattus_norvegicus	norway_rat	rodentia	25	118
AABR07052798.1	rattus_norvegicus	norway_rat	rodentia	25	118
NULL	castor_canadensis	american_beaver	rodentia	9	118
Olfr1031	mus_spicilegus	steppe_mouse	rodentia	18	118
Olr598	rattus_norvegicus	norway_rat	rodentia	25	118
Olr590	rattus_norvegicus	norway_rat	rodentia	25	118
Olfr1138	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	4	118
Olfr1132	mus_musculus	house_mouse	rodentia	23	118
Olfr1034	mus_spicilegus	steppe_mouse	rodentia	18	118
Olfr1043	mus_spicilegus	steppe_mouse	rodentia	18	118
Olfr153	mus_spicilegus	steppe_mouse	rodentia	18	118
Olr480	rattus_norvegicus	norway_rat	rodentia	25	118
Olr576	rattus_norvegicus	norway_rat	rodentia	25	118
NULL	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	4	118
OR5M3	cavia_aperea	brazilian_guinea_pig	rodentia	5	118
NULL	octodon_degus	degu	rodentia	5	118
Olfr1138	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
NULL	chinchilla_lanigera	long_tailed_chinchilla	rodentia	9	118
Olr471	rattus_norvegicus	norway_rat	rodentia	25	118
Olfr1153	mus_musculus	house_mouse	rodentia	23	118
Olr582	rattus_norvegicus	norway_rat	rodentia	25	118
Olfr1136	mus_musculus	house_mouse	rodentia	23	118
Olfr1031	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	4	118
Olfr1135	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
Olfr1136	mus_spicilegus	steppe_mouse	rodentia	18	118
Olfr1136	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
Olfr1143	mus_spicilegus	steppe_mouse	rodentia	18	118
Olfr1143	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
Olfr1151	mus_spicilegus	steppe_mouse	rodentia	18	118
Olfr1043	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
Olfr1153	mus_spicilegus	steppe_mouse	rodentia	18	118
Olfr1153	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
Olfr1032	mus_musculus	house_mouse	rodentia	23	118
NULL	cavia_aperea	brazilian_guinea_pig	rodentia	5	118
Olfr1031	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
Olfr1152	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
Olfr1033	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
Olfr1131	mus_musculus	house_mouse	rodentia	23	118
Olfr1030	mus_musculus	house_mouse	rodentia	23	118
Olfr1033	mus_spicilegus	steppe_mouse	rodentia	18	118
Olfr1152	mus_musculus	house_mouse	rodentia	23	118
Olfr1033	mus_musculus	house_mouse	rodentia	23	118
Olfr1034	mus_musculus	house_mouse	rodentia	23	118
Olfr1143	mus_musculus	house_mouse	rodentia	23	118
OR5M8	octodon_degus	degu	rodentia	5	118
Olfr1036	mus_musculus	house_mouse	rodentia	23	118
Olfr1132	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
LOC100911348	rattus_norvegicus	norway_rat	rodentia	25	118
Olfr1039	mus_musculus	house_mouse	rodentia	23	118
Olr473	rattus_norvegicus	norway_rat	rodentia	25	118
Olr567	rattus_norvegicus	norway_rat	rodentia	25	118
Olfr1043	mus_musculus	house_mouse	rodentia	23	118
OR5M3	octodon_degus	degu	rodentia	5	118
Olfr1137	mus_spicilegus	steppe_mouse	rodentia	18	118
Olfr1140	mus_musculus	house_mouse	rodentia	23	118
Olfr1039	mus_spicilegus	steppe_mouse	rodentia	18	118
Olr596	rattus_norvegicus	norway_rat	rodentia	25	118
Olfr1031	mus_musculus	house_mouse	rodentia	23	118
Olr578	rattus_norvegicus	norway_rat	rodentia	25	118
Olr581	rattus_norvegicus	norway_rat	rodentia	25	118
Olr587	rattus_norvegicus	norway_rat	rodentia	25	118
Olr583	rattus_norvegicus	norway_rat	rodentia	25	118
Olr613	rattus_norvegicus	norway_rat	rodentia	25	118
Olfr1042	mus_musculus	house_mouse	rodentia	23	118
Olfr1138	mus_spicilegus	steppe_mouse	rodentia	18	118
Olr481	rattus_norvegicus	norway_rat	rodentia	25	118
Olfr1140	mus_spicilegus	steppe_mouse	rodentia	18	118
Olfr1040	mus_musculus	house_mouse	rodentia	23	118
Olr575	rattus_norvegicus	norway_rat	rodentia	25	118
OR5W2	octodon_degus	degu	rodentia	5	118
Olfr1140	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
Olfr1043	castor_canadensis	american_beaver	rodentia	9	118
Olfr1137	mus_musculus	house_mouse	rodentia	23	118
Olfr1141	mus_musculus	house_mouse	rodentia	23	118
Olr472	rattus_norvegicus	norway_rat	rodentia	25	118
OR5M8	chinchilla_lanigera	long_tailed_chinchilla	rodentia	9	118
Olr479	rattus_norvegicus	norway_rat	rodentia	25	118
Olfr1138	mus_musculus	house_mouse	rodentia	23	118
Olfr1135	mus_musculus	house_mouse	rodentia	23	118
Olfr1131	mus_spicilegus	steppe_mouse	rodentia	18	118
Olfr1030	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
Olr475	rattus_norvegicus	norway_rat	rodentia	25	118
Olfr153	mus_musculus	house_mouse	rodentia	23	118
Olr584	rattus_norvegicus	norway_rat	rodentia	25	118
Olfr1132	mus_spicilegus	steppe_mouse	rodentia	18	118
LOC100911380	rattus_norvegicus	norway_rat	rodentia	25	118
Olr586	rattus_norvegicus	norway_rat	rodentia	25	118
OR5M3	tupaia_belangeri	nothern_tree_shrew	scandentia	5	5
NULL	tupaia_belangeri	nothern_tree_shrew	scandentia	5	5
OR5M8	tupaia_belangeri	nothern_tree_shrew	scandentia	5	5
