Gene	Species	CommonName	Order	SpeciesCopyNumber	OrderCopyNumber
NULL	ailuropoda_melanoleuca	giant_panda	carnivora	9	86
OR5D13	ursus_maritimus	polar_bear	carnivora	10	86
NULL	ursus_maritimus	polar_bear	carnivora	10	86
OR5D18	zalophus_californianus	cali_sea_lion	carnivora	4	86
OR5D14	ailuropoda_melanoleuca	giant_panda	carnivora	9	86
NULL	lynx_canadensis	canadian_lynx	carnivora	8	86
OR5D3P	canis_lupus_dingo	dingo	carnivora	11	86
OR5I1	panthera_leo	lion	carnivora	5	86
OR5D18	ursus_maritimus	polar_bear	carnivora	10	86
OR5D14	ursus_maritimus	polar_bear	carnivora	10	86
OR5D3P	vulpes_vulpes	red_fox	carnivora	6	86
OR5D14	canis_lupus_familiaris	domestic_dog	carnivora	12	86
OR5L1	canis_lupus_familiaris	domestic_dog	carnivora	12	86
OR5D18	canis_lupus_familiaris	domestic_dog	carnivora	12	86
OR5D18	vulpes_vulpes	red_fox	carnivora	6	86
OR5D13	canis_lupus_dingo	dingo	carnivora	11	86
OR5I1	panthera_pardus	leopard	carnivora	10	86
OR5I1	lynx_canadensis	canadian_lynx	carnivora	8	86
OR5D18	ailuropoda_melanoleuca	giant_panda	carnivora	9	86
OR5D3	canis_lupus_familiaris	domestic_dog	carnivora	12	86
OR5D14	canis_lupus_dingo	dingo	carnivora	11	86
OR5L1B	canis_lupus_familiaris	domestic_dog	carnivora	12	86
OR5D3P	ailuropoda_melanoleuca	giant_panda	carnivora	9	86
OR5I1	ursus_maritimus	polar_bear	carnivora	10	86
OR5D18	canis_lupus_dingo	dingo	carnivora	11	86
OR5I1	canis_lupus_familiaris	domestic_dog	carnivora	12	86
OR5D13	ailuropoda_melanoleuca	giant_panda	carnivora	9	86
OR5L1C	canis_lupus_familiaris	domestic_dog	carnivora	12	86
OR5D3P	lynx_canadensis	canadian_lynx	carnivora	8	86
NULL	pteropus_vampyrus	large_flying_fox	chiroptera	13	13
OR5D14	pteropus_vampyrus	large_flying_fox	chiroptera	13	13
NULL	dasypus_novemcinctus	nine_banded_armadillo	cingulata	13	13
OR5I1	dasypus_novemcinctus	nine_banded_armadillo	cingulata	13	13
OR5D14	dasypus_novemcinctus	nine_banded_armadillo	cingulata	13	13
NULL	sorex_araneus	european_shrew	eulipotyphyla	8	12
NULL	erinaceus_europaeus	western_european_hedgehog	eulipotyphyla	4	12
OR5I1	erinaceus_europaeus	western_european_hedgehog	eulipotyphyla	4	12
NULL	procavia_capensis	cape_rock_hyrax	hyracoidea	6	6
OR5D14	procavia_capensis	cape_rock_hyrax	hyracoidea	6	6
NULL	oryctolagus_cuniculus	rabbit	lagomorpha	15	21
OR5D16	oryctolagus_cuniculus	rabbit	lagomorpha	15	21
NULL	ochotona_princeps	american_pika	lagomorpha	6	21
OR5D18	ochotona_princeps	american_pika	lagomorpha	6	21
OR5D13	oryctolagus_cuniculus	rabbit	lagomorpha	15	21
OR5D14	ochotona_princeps	american_pika	lagomorpha	6	21
OR5D13	ochotona_princeps	american_pika	lagomorpha	6	21
OR5I1	oryctolagus_cuniculus	rabbit	lagomorpha	15	21
NULL	equus_asinus_asinus	donkey	perissodactyla	12	30
NULL	equus_caballus	domestic_horse	perissodactyla	18	30
OR5D16	equus_asinus_asinus	donkey	perissodactyla	12	30
OR5I1	equus_caballus	domestic_horse	perissodactyla	18	30
NULL	choloepus_hoffmanni	Hoffmanns_two_fingered_sloth	pilosa	10	10
OR5D14	choloepus_hoffmanni	Hoffmanns_two_fingered_sloth	pilosa	10	10
OR5I1	mandrillus_leucophaeus	drill	primates	1	29
OR5D14	pan_troglodytes	chimpanzee	primates	5	29
NULL	nomascus_leucogenys	gibbon	primates	2	29
OR5D16	callithrix_jacchus	white_tufted_ear_marmoset	primates	10	29
OR5D14	gorilla_gorilla	gorilla	primates	3	29
NULL	carlito_syrichta	philippine_tarsier	primates	3	29
OR5I1	macaca_fascicularis	crab_eating_macaque	primates	2	29
OR5I1	papio_anubis	olive_baboon	primates	2	29
NULL	papio_anubis	olive_baboon	primates	2	29
OR5D14	nomascus_leucogenys	gibbon	primates	2	29
NULL	callithrix_jacchus	white_tufted_ear_marmoset	primates	10	29
OR5I1	pan_troglodytes	chimpanzee	primates	5	29
NULL	macaca_fascicularis	crab_eating_macaque	primates	2	29
OR5I1	cercocebus_atys	sooty_mangabey	primates	1	29
OR5I1	gorilla_gorilla	gorilla	primates	3	29
OR5I1	carlito_syrichta	philippine_tarsier	primates	3	29
OR5I1	callithrix_jacchus	white_tufted_ear_marmoset	primates	10	29
OR5L1	pan_troglodytes	chimpanzee	primates	5	29
OR5D18	carlito_syrichta	philippine_tarsier	primates	3	29
OR5D18	gorilla_gorilla	gorilla	primates	3	29
OR5D18	pan_troglodytes	chimpanzee	primates	5	29
OR5D14	callithrix_jacchus	white_tufted_ear_marmoset	primates	10	29
OR5L2	pan_troglodytes	chimpanzee	primates	5	29
OR5D18	callithrix_jacchus	white_tufted_ear_marmoset	primates	10	29
NULL	loxodonta_africana	african_savanna_elephant	proboscidea	59	59
Olfr1161	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	19	100
Olfr1156	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	19	100
Olfr1156	mus_spicilegus	steppe_mouse	rodentia	18	100
Olfr1157	mus_spicilegus	steppe_mouse	rodentia	18	100
NULL	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	19	100
Olfr1161	mus_spicilegus	steppe_mouse	rodentia	18	100
Olfr74	mus_spicilegus	steppe_mouse	rodentia	18	100
Olfr1162	mus_spicilegus	steppe_mouse	rodentia	18	100
Olr588	rattus_norvegicus	norway_rat	rodentia	14	100
Olfr1163	mus_spicilegus	steppe_mouse	rodentia	18	100
Olr601	rattus_norvegicus	norway_rat	rodentia	14	100
Olfr1154	mus_musculus	house_mouse	rodentia	22	100
Olfr1155	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	5	100
NULL	castor_canadensis	american_beaver	rodentia	13	100
Olfr1176	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	19	100
LOC686683	rattus_norvegicus	norway_rat	rodentia	14	100
Olfr1155	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	19	100
Olfr1177-ps	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	19	100
Olfr1177-ps	mus_spicilegus	steppe_mouse	rodentia	18	100
NULL	mus_spicilegus	steppe_mouse	rodentia	18	100
Olfr1164	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	19	100
Olfr1164	mus_spicilegus	steppe_mouse	rodentia	18	100
Olfr152	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	19	100
Olfr74	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	19	100
Olr604	rattus_norvegicus	norway_rat	rodentia	14	100
Olfr1161	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	5	100
Olfr1164	mus_musculus	house_mouse	rodentia	22	100
Olfr1167	mus_musculus	house_mouse	rodentia	22	100
Olfr73	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	5	100
NULL	chinchilla_lanigera	long_tailed_chinchilla	rodentia	7	100
Olfr1166	mus_musculus	house_mouse	rodentia	22	100
Olfr1177-ps	mus_musculus	house_mouse	rodentia	22	100
Olfr152	mus_spicilegus	steppe_mouse	rodentia	18	100
OR5D18	cavia_aperea	brazilian_guinea_pig	rodentia	2	100
OR5D14	chinchilla_lanigera	long_tailed_chinchilla	rodentia	7	100
Olfr1156	mus_musculus	house_mouse	rodentia	22	100
Olfr73	mus_spicilegus	steppe_mouse	rodentia	18	100
Olr609	rattus_norvegicus	norway_rat	rodentia	14	100
Olfr74	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	5	100
LOC100912605	rattus_norvegicus	norway_rat	rodentia	14	100
Olfr1158	mus_musculus	house_mouse	rodentia	22	100
Olfr1176	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	5	100
Olfr1167	mus_spicilegus	steppe_mouse	rodentia	18	100
Olfr1173	mus_musculus	house_mouse	rodentia	22	100
Olfr1170	mus_musculus	house_mouse	rodentia	22	100
Olfr1162	mus_musculus	house_mouse	rodentia	22	100
Olfr1154	mus_spicilegus	steppe_mouse	rodentia	18	100
Olfr1161	mus_musculus	house_mouse	rodentia	22	100
Olr614	rattus_norvegicus	norway_rat	rodentia	14	100
Olfr73	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	19	100
Olfr1157	mus_musculus	house_mouse	rodentia	22	100
Olfr1160	mus_musculus	house_mouse	rodentia	22	100
LOC686677	rattus_norvegicus	norway_rat	rodentia	14	100
Olr606	rattus_norvegicus	norway_rat	rodentia	14	100
Olfr152	mus_musculus	house_mouse	rodentia	22	100
Olfr1176	mus_musculus	house_mouse	rodentia	22	100
Olfr1163	mus_musculus	house_mouse	rodentia	22	100
Olfr1160	mus_spicilegus	steppe_mouse	rodentia	18	100
Olfr1175	mus_musculus	house_mouse	rodentia	22	100
Olfr1176	mus_spicilegus	steppe_mouse	rodentia	18	100
LOC102555599	rattus_norvegicus	norway_rat	rodentia	14	100
Olr608	rattus_norvegicus	norway_rat	rodentia	14	100
Olfr1155	mus_spicilegus	steppe_mouse	rodentia	18	100
Olr611	rattus_norvegicus	norway_rat	rodentia	14	100
Olfr1174	mus_musculus	house_mouse	rodentia	22	100
Olfr1168	mus_musculus	house_mouse	rodentia	22	100
Olfr73	mus_musculus	house_mouse	rodentia	22	100
Olfr74	mus_musculus	house_mouse	rodentia	22	100
Olfr1155	mus_musculus	house_mouse	rodentia	22	100
NULL	cavia_aperea	brazilian_guinea_pig	rodentia	2	100
Olr602	rattus_norvegicus	norway_rat	rodentia	14	100
Olr607	rattus_norvegicus	norway_rat	rodentia	14	100
OR5D14	tupaia_belangeri	nothern_tree_shrew	scandentia	14	14
NULL	tupaia_belangeri	nothern_tree_shrew	scandentia	14	14
OR5D13	tupaia_belangeri	nothern_tree_shrew	scandentia	14	14
