Gene	Species	CommonName	Order	SpeciesCopyNumber	OrderCopyNumber
Olr108	rattus_norvegicus	norway_rat	rodentia	15	101
Olfr557	castor_canadensis	american_beaver	rodentia	11	101
Olfr620	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	6	101
OR51E2	octodon_degus	degu	rodentia	6	101
Olfr78	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	16	101
Olfr575	mus_musculus	house_mouse	rodentia	16	101
NULL	octodon_degus	degu	rodentia	6	101
Olr68	rattus_norvegicus	norway_rat	rodentia	15	101
Olfr576	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	16	101
Olfr557	mus_musculus	house_mouse	rodentia	16	101
Olfr557	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	16	101
Olfr555	mus_musculus	house_mouse	rodentia	16	101
Olfr576	castor_canadensis	american_beaver	rodentia	11	101
Olfr624	mus_spicilegus	steppe_mouse	rodentia	14	101
NULL	castor_canadensis	american_beaver	rodentia	11	101
Olfr558	mus_musculus	house_mouse	rodentia	16	101
Olfr616	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	16	101
Olfr616	mus_spicilegus	steppe_mouse	rodentia	14	101
Olfr586	mus_spicilegus	steppe_mouse	rodentia	14	101
Olr59	rattus_norvegicus	norway_rat	rodentia	15	101
Olfr613	mus_spicilegus	steppe_mouse	rodentia	14	101
Olr107	rattus_norvegicus	norway_rat	rodentia	15	101
Olfr616	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	6	101
Olfr78	mus_spicilegus	steppe_mouse	rodentia	14	101
Olr43	rattus_norvegicus	norway_rat	rodentia	15	101
OR51A7	chinchilla_lanigera	long_tailed_chinchilla	rodentia	13	101
OR51A7	octodon_degus	degu	rodentia	6	101
LOC684171	rattus_norvegicus	norway_rat	rodentia	15	101
Olr120	rattus_norvegicus	norway_rat	rodentia	15	101
Olfr550	mus_musculus	house_mouse	rodentia	16	101
Olfr586	castor_canadensis	american_beaver	rodentia	11	101
OR51E1	chinchilla_lanigera	long_tailed_chinchilla	rodentia	13	101
NULL	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	16	101
Olfr576	mus_musculus	house_mouse	rodentia	16	101
Olfr620	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	16	101
Olfr572	mus_musculus	house_mouse	rodentia	16	101
LOC684376	rattus_norvegicus	norway_rat	rodentia	15	101
Olfr586	mus_musculus	house_mouse	rodentia	16	101
Olfr573-ps1	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	16	101
Olr67	rattus_norvegicus	norway_rat	rodentia	15	101
Olfr613	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	16	101
Olr63	rattus_norvegicus	norway_rat	rodentia	15	101
Olfr78	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	6	101
Olfr624	mus_musculus	house_mouse	rodentia	16	101
LOC684208	rattus_norvegicus	norway_rat	rodentia	15	101
OR51E1	octodon_degus	degu	rodentia	6	101
Olfr78	castor_canadensis	american_beaver	rodentia	11	101
Olr113	rattus_norvegicus	norway_rat	rodentia	15	101
Olfr550	castor_canadensis	american_beaver	rodentia	11	101
Olfr576	mus_spicilegus	steppe_mouse	rodentia	14	101
Olfr550	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	16	101
Olfr615	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	6	101
OR51D1	octodon_degus	degu	rodentia	6	101
Olfr570	mus_musculus	house_mouse	rodentia	16	101
Olfr613	mus_musculus	house_mouse	rodentia	16	101
Olfr616	mus_musculus	house_mouse	rodentia	16	101
OR51V1	cavia_aperea	brazilian_guinea_pig	rodentia	4	101
OR51D1	cavia_aperea	brazilian_guinea_pig	rodentia	4	101
Olfr615	mus_musculus	house_mouse	rodentia	16	101
Olfr613	castor_canadensis	american_beaver	rodentia	11	101
NULL	tupaia_belangeri	nothern_tree_shrew	scandentia	9	9
